timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1781061928.4007795,0.1484405029296875,-6.68461103515625,7.28435855102539,2.9296875,-11.29150390625,2.86865234375
1781061928.4047794,0.20231004028320312,-6.675034228515624,7.210138299560547,3.84521484375,-11.1083984375,2.44140625
1781061928.4087794,0.2920926025390625,-6.642712506103515,7.1586629638671875,4.57763671875,-10.92529296875,2.13623046875
1781061928.4127793,0.3758896606445312,-6.598419775390624,7.202955694580078,5.18798828125,-10.19287109375,1.64794921875
1781061928.4167793,0.4333505004882812,-6.573280657958984,7.260416534423828,5.67626953125,-9.33837890625,0.9765625
1781061928.4207792,0.5147533569335937,-6.64630380859375,7.266402038574219,5.615234375,-8.4228515625,0.30517578125
1781061928.4247792,0.5662286926269531,-6.654683514404296,7.4040686340332025,6.40869140625,-7.87353515625,-0.30517578125
1781061928.4287791,0.6811503723144531,-6.641515405273437,7.353790399169921,5.9814453125,-7.14111328125,-1.220703125
1781061928.432779,0.6452373474121094,-6.760028387451172,7.296329559326171,5.55419921875,-5.4931640625,-1.52587890625
1781061928.436779,0.55545478515625,-6.80551821899414,7.271190441894531,4.638671875,-3.35693359375,-2.44140625
1781061928.440779,0.5530605834960938,-6.773196496582031,7.220912207031249,3.11279296875,-1.3427734375,-3.41796875
1781061928.444779,0.5530605834960938,-6.683413934326172,7.193378887939453,2.44140625,1.03759765625,-3.60107421875
1781061928.4487789,0.6572083557128906,-6.647500909423828,7.212532501220703,1.52587890625,3.173828125,-3.5400390625
1781061928.4527788,0.7003039855957031,-6.563703851318359,7.274781744384765,0.42724609375,5.31005859375,-2.99072265625
1781061928.4567788,0.7110778930664062,-6.527790826416015,7.329848382568359,-0.54931640625,6.89697265625,-2.13623046875
1781061928.4607787,0.7314286071777343,-6.455964776611328,7.335833886718749,-1.3427734375,7.568359375,-0.79345703125
1781061928.4647787,0.7302315063476562,-6.394912634277343,7.299920861816406,-2.0751953125,8.4228515625,0.6103515625
1781061928.4687786,0.7757213378906249,-6.393715533447265,7.38012661743164,-3.11279296875,9.765625,2.685546875
1781061928.4727786,0.6715735656738281,-6.356605407714843,7.601590270996093,-3.90625,11.1083984375,4.57763671875
1781061928.4767785,0.5710170959472656,-6.41646044921875,7.471106280517578,-6.28662109375,11.16943359375,6.04248046875
1781061928.4807785,0.45010991210937495,-6.453570574951171,7.234080316162109,-6.2255859375,11.5966796875,8.056640625
1781061928.4847784,0.4321533996582031,-6.368576416015625,7.199364392089843,-6.28662109375,11.962890625,10.009765625
1781061928.4887784,0.4896142395019531,-6.393715533447265,7.107187628173827,-6.9580078125,11.962890625,11.90185546875
1781061928.4927783,0.4369418029785156,-6.406883642578125,7.147889056396484,-6.8359375,12.14599609375,13.61083984375
1781061928.4967782,0.4740519287109375,-6.4655415832519525,7.2903440551757805,-6.4697265625,12.451171875,14.95361328125
1781061928.5007782,0.5111620544433594,-6.573280657958984,7.315483172607421,-5.2490234375,11.04736328125,16.4794921875
1781061928.5047781,0.5195417602539062,-6.660669018554687,7.350199096679687,-3.72314453125,8.1787109375,17.15087890625
1781061928.508778,0.4381389038085937,-6.773196496582031,7.36097300415039,-2.685546875,6.2255859375,17.08984375
1781061928.512778,0.33758243408203126,-6.937199310302734,7.281964349365234,-0.9765625,4.7607421875,16.845703125
1781061928.516778,0.21906945190429686,-7.151480358886718,7.132326745605468,0.30517578125,3.173828125,15.625
1781061928.520778,0.15682020874023436,-7.266402038574219,7.048529687499999,1.46484375,2.86865234375,13.85498046875
1781061928.524778,0.09217676391601562,-7.295132458496093,7.022193469238281,1.64794921875,3.5400390625,11.8408203125
1781061928.5287778,0.1197100830078125,-7.302315063476562,7.0090253601074215,2.50244140625,3.72314453125,9.765625
1781061928.5327778,0.16998831787109375,-7.249642626953125,7.059303594970703,3.2958984375,3.7841796875,7.568359375
1781061928.5367777,0.17118541870117188,-7.129932543945312,7.133523846435547,3.90625,3.84521484375,5.31005859375
1781061928.5407777,0.16879121704101563,-7.094019519042968,7.170633972167968,4.82177734375,3.41796875,3.23486328125
1781061928.5447776,0.15083470458984374,-7.040149981689453,7.181407879638671,5.55419921875,2.86865234375,1.15966796875
1781061928.5487776,0.17118541870117188,-6.959944226074218,7.228094812011718,6.28662109375,2.25830078125,-0.67138671875
1781061928.5527775,0.17477672119140625,-6.8976949829101555,7.261613635253906,7.01904296875,1.708984375,-2.197265625
1781061928.5567775,0.20949264526367187,-6.883329772949218,7.280767248535156,7.01904296875,0.6103515625,-3.60107421875
1781061928.5607774,0.1867477294921875,-6.835445739746094,7.299920861816406,7.080078125,0.06103515625,-4.39453125
1781061928.5647774,0.18555062866210936,-6.725312463378906,7.345410693359375,7.01904296875,-0.54931640625,-5.67626953125
1781061928.5687773,0.15322890625,-6.678625531005859,7.343016491699219,6.7138671875,-1.46484375,-6.591796875
1781061928.5727773,0.16041151123046873,-6.694187841796874,7.401674432373047,6.7138671875,-3.173828125,-7.26318359375
1781061928.5767772,0.14006079711914063,-6.659471917724609,7.455543969726562,6.591796875,-4.21142578125,-7.6904296875
1781061928.5807772,0.11252747802734374,-6.672640026855468,7.495048297119141,6.16455078125,-5.4931640625,-8.056640625
1781061928.584777,0.08259995727539061,-6.726509564208984,7.4962453979492185,5.859375,-6.77490234375,-8.544921875
1781061928.588777,0.09935936889648436,-6.7803791015625,7.498639599609374,5.31005859375,-8.1787109375,-8.85009765625
1781061928.592777,0.08978256225585937,-6.782773303222656,7.504625103759765,5.43212890625,-9.27734375,-9.33837890625
1781061928.596777,0.07302315063476562,-6.83783994140625,7.4699091796875,4.94384765625,-10.31494140625,-9.82666015625
1781061928.600777,0.12569558715820311,-6.894103680419922,7.4794859863281244,4.8828125,-11.29150390625,-9.8876953125
1781061928.6047769,0.1352723937988281,-6.8785413696289055,7.487865692138671,4.69970703125,-12.0849609375,-10.1318359375
1781061928.6087768,0.13407529296874998,-6.898892083740234,7.474697583007812,4.7607421875,-13.0615234375,-10.25390625
1781061928.6127768,0.15562310791015624,-6.907271789550781,7.484274389648437,4.94384765625,-13.916015625,-10.498046875
1781061928.6167767,0.16519991455078123,-6.9336080078124995,7.471106280517578,5.18798828125,-14.34326171875,-10.498046875
1781061928.6207767,0.18315642700195311,-6.9527616210937495,7.473500482177734,5.55419921875,-14.58740234375,-11.04736328125
1781061928.6247766,0.2214636535644531,-7.001842755126953,7.456741070556641,6.28662109375,-14.95361328125,-11.1083984375
1781061928.6287766,0.2765302917480469,-7.000645654296875,7.471106280517578,6.8359375,-14.95361328125,-11.29150390625
1781061928.6327765,0.3016694091796875,-6.975506536865234,7.473500482177734,7.38525390625,-15.0146484375,-11.41357421875
1781061928.6367764,0.354341845703125,-6.95874712524414,7.448361364746093,8.056640625,-15.2587890625,-11.474609375
1781061928.6407764,0.3794809631347656,-6.93959351196289,7.430404852294921,8.97216796875,-15.19775390625,-11.71875
1781061928.6447763,0.37708676147460934,-6.902483386230468,7.371746911621093,9.70458984375,-15.2587890625,-11.90185546875
1781061928.6487763,0.3758896606445312,-6.904877587890625,7.369352709960937,10.43701171875,-15.13671875,-12.451171875
1781061928.6527762,0.43454760131835934,-6.9168485961914055,7.3861121215820305,10.8642578125,-14.6484375,-12.8173828125
1781061928.6567762,0.4465186096191406,-6.868964562988281,7.407659936523437,11.16943359375,-13.97705078125,-12.939453125
1781061928.660741,0.49679684448242184,-6.870161663818359,7.437587457275391,11.1083984375,-13.7939453125,-13.36669921875
1781061928.664741,0.4896142395019531,-6.885723974609375,7.4411787597656245,11.16943359375,-13.0615234375,-13.73291015625
1781061928.668741,0.5339069702148437,-6.872555865478515,7.451952667236328,11.29150390625,-12.75634765625,-14.16015625
1781061928.672741,0.5817910034179687,-6.83783994140625,7.46272657470703,11.41357421875,-12.5732421875,-14.46533203125
1781061928.676741,0.6081272216796875,-6.8402341430664055,7.4411787597656245,11.53564453125,-12.20703125,-14.83154296875
1781061928.6806927,0.6057330200195312,-6.847416748046874,7.387309222412109,12.451171875,-12.0849609375,-15.44189453125
1781061928.6846926,0.6248866333007812,-6.818686328125,7.401674432373047,13.00048828125,-11.962890625,-15.80810546875
1781061928.6886926,0.6380547424316406,-6.800729815673828,7.338228088378906,13.36669921875,-11.474609375,-16.54052734375
1781061928.692649,0.6572083557128906,-6.773196496582031,7.331045483398437,14.16015625,-11.04736328125,-17.578125
1781061928.6966488,0.6584054565429687,-6.716932757568359,7.338228088378906,14.58740234375,-11.04736328125,-18.1884765625
1781061928.7006161,0.7062894897460937,-6.667851623535156,7.358578802490234,14.70947265625,-11.04736328125,-19.287109375
1781061928.704616,0.718260498046875,-6.5972226745605465,7.369352709960937,14.892578125,-11.474609375,-20.263671875
1781061928.708616,0.6607996582031249,-6.455964776611328,7.4220251464843745,14.892578125,-12.14599609375,-20.8740234375
1781061928.712616,0.8008604553222656,-6.386532928466797,7.581239556884765,14.7705078125,-13.12255859375,-21.78955078125
1781061928.716616,0.7841010437011718,-6.418854650878906,7.4794859863281244,14.2822265625,-14.2822265625,-22.705078125
1781061928.7206159,0.7888894470214843,-6.393715533447265,7.548917834472656,13.427734375,-14.7705078125,-23.62060546875
1781061928.7246158,0.7745242370605468,-6.3901242309570305,7.511807708740234,12.939453125,-15.2587890625,-24.7802734375
1781061928.7286158,0.7445967163085937,-6.405686541748047,7.467514978027343,12.0849609375,-16.11328125,-26.18408203125
1781061928.7326157,0.7433996154785156,-6.40329234008789,7.483077288818359,11.04736328125,-16.54052734375,-27.77099609375
1781061928.7366157,0.7206546997070312,-6.291961962890625,7.4974424987792965,10.25390625,-16.78466796875,-29.35791015625
1781061928.7406156,0.7829039428710937,-6.411672045898437,7.529764221191406,8.97216796875,-17.7001953125,-30.70068359375
1781061928.7446156,0.6859387756347656,-6.380547424316406,7.436390356445312,8.11767578125,-18.12744140625,-32.40966796875
1781061928.7486155,0.6919242797851562,-6.423643054199219,7.513004809570312,7.2021484375,-18.9208984375,-34.3017578125
1781061928.7526155,0.6811503723144531,-6.506243011474609,7.492654095458984,5.859375,-18.9208984375,-36.19384765625
1781061928.7566082,0.6871358764648438,-6.581660363769531,7.551312036132812,5.0048828125,-19.53125,-37.59765625
1781061928.7606082,0.7529764221191406,-6.617573388671874,7.600393170166015,4.150390625,-20.20263671875,-39.12353515625
1781061928.7646081,0.7984662536621093,-6.64630380859375,7.674613421630859,3.23486328125,-20.99609375,-40.58837890625
1781061928.768608,0.852335791015625,-6.665457421875,7.692569934082031,2.50244140625,-21.54541015625,-41.68701171875
1781061928.772608,0.9062053283691406,-6.658274816894531,7.693767034912109,2.0751953125,-21.78955078125,-42.3583984375
1781061928.776608,0.968454571533203,-6.678625531005859,7.681796026611328,2.13623046875,-22.705078125,-43.27392578125
1781061928.780608,1.0474632263183594,-6.695384942626953,7.668627917480468,2.62451171875,-23.681640625,-43.76220703125
1781061928.7845998,1.045069024658203,-6.642712506103515,7.626729388427734,2.86865234375,-24.10888671875,-44.12841796875
1781061928.7885997,1.1133037719726562,-6.586448767089843,7.625532287597656,3.662109375,-24.658203125,-44.5556640625
1781061928.7925997,1.1635820068359375,-6.564900952148437,7.484274389648437,4.5166015625,-25.20751953125,-44.5556640625
1781061928.7965996,1.2378022583007813,-6.563703851318359,7.5153990112304685,5.7373046875,-25.69580078125,-44.73876953125
1781061928.8005996,1.3108254089355469,-6.562506750488281,7.522581616210937,6.28662109375,-26.123046875,-44.73876953125
1781061928.8045995,1.3060370056152344,-6.470329986572265,7.572859851074218,6.40869140625,-25.634765625,-44.25048828125
1781061928.8085995,1.35990654296875,-6.360196710205078,7.5908163635253905,6.04248046875,-25.45166015625,-43.45703125
1781061928.8125994,1.43652099609375,-6.271611248779297,7.6087728759765625,5.79833984375,-25.45166015625,-42.78564453125
1781061928.8165994,1.466448516845703,-6.222530114746093,7.554903338623046,5.43212890625,-24.96337890625,-41.80908203125
1781061928.8205993,1.5131354492187499,-6.1638721740722655,7.487865692138671,5.4931640625,-25.08544921875,-41.015625
1781061928.8245993,1.5682020874023437,-6.041767889404296,7.5465236328125,4.7607421875,-24.71923828125,-39.48974609375
1781061928.8285992,1.6448165405273436,-6.050147595214844,7.544129431152343,4.33349609375,-24.658203125,-38.26904296875
1781061928.8325992,1.6891092712402342,-6.042964990234375,7.5537062377929685,3.90625,-24.90234375,-36.7431640625
1781061928.836599,1.7525556152343749,-6.016628771972656,7.535749725341796,4.0283203125,-25.7568359375,-34.97314453125
1781061928.840599,1.8064251525878905,-6.016628771972656,7.4962453979492185,4.45556640625,-26.18408203125,-32.89794921875
1781061928.844599,1.8088193542480469,-6.003460662841796,7.444770062255859,4.69970703125,-26.18408203125,-30.76171875
1781061928.848599,1.8519149841308593,-6.048950494384766,7.3478048950195305,5.31005859375,-26.0009765625,-28.80859375
1781061928.852599,1.9009961181640624,-6.068104107666016,7.274781744384765,5.79833984375,-26.42822265625,-26.79443359375
1781061928.8565989,1.9321207397460936,-6.028599780273437,7.228094812011718,6.65283203125,-25.93994140625,-24.4140625
1781061928.8605988,1.9333178405761717,-6.003460662841796,7.141903552246093,7.38525390625,-25.08544921875,-22.39990234375
1781061928.8645988,1.956062756347656,-5.990292553710937,7.053318090820312,7.62939453125,-23.3154296875,-19.95849609375
1781061928.8685987,2.0183119995117185,-5.96275923461914,7.025784771728516,8.11767578125,-21.484375,-17.88330078125
1781061928.8725986,2.069787335205078,-5.9400143188476555,7.005434057617187,8.30078125,-19.95849609375,-15.80810546875
1781061928.8765986,2.1511901916503904,-5.884947680664062,7.012616662597656,8.6669921875,-18.49365234375,-13.24462890625
1781061928.8805985,2.2098481323242187,-5.80953032836914,7.041347082519531,8.6669921875,-17.51708984375,-10.8642578125
1781061928.8845985,2.2266075439453124,-5.737704278564453,7.116764434814453,8.85009765625,-16.845703125,-8.1787109375
1781061928.8885984,2.2780828796386716,-5.724536169433593,7.149086157226562,8.4228515625,-16.05224609375,-5.43212890625
1781061928.8925984,2.2972364929199216,-5.704185455322265,7.171831072998047,8.11767578125,-15.19775390625,-2.86865234375
1781061928.8965983,2.2924480895996093,-5.699397052001952,7.186196282958984,7.4462890625,-14.22119140625,-0.54931640625
1781061928.9005983,2.300827795410156,-5.704185455322265,7.149086157226562,7.14111328125,-12.63427734375,1.77001953125
1781061928.9045982,2.318784307861328,-5.7125651611328125,7.114370233154297,6.53076171875,-11.29150390625,3.84521484375
1781061928.9085982,2.3211785095214843,-5.718550665283203,7.129932543945312,5.9814453125,-9.94873046875,5.79833984375
1781061928.9125981,2.308010400390625,-5.718550665283203,7.133523846435547,5.615234375,-8.6669921875,7.87353515625
1781061928.916598,2.3403321228027343,-5.761646295166015,7.151480358886718,5.31005859375,-7.32421875,10.009765625
1781061928.920598,2.3259669128417966,-5.82868394165039,7.1586629638671875,4.94384765625,-6.34765625,11.65771484375
1781061928.924598,2.3032219970703123,-5.882553479003906,7.143100653076171,4.5166015625,-4.69970703125,13.00048828125
1781061928.928598,2.2649147705078123,-5.925649108886718,7.077260107421875,4.150390625,-3.2958984375,13.97705078125
1781061928.9325979,2.251746661376953,-5.993883856201172,7.056909393310547,3.84521484375,-1.64794921875,15.0146484375
